File Name,Entity,Label
5.txt,30 september 2001,DATE
5.txt,airport en,ORG
5.txt,i airport engineer 2,EVENT
5.txt,airport engineer,ORG
5.txt,consultant,PRODUCT
5.txt,the consulting firm,ORG
5.txt,3 6,CARDINAL
5.txt,1 july 2002,DATE
5.txt,pillar ii,EVENT
5.txt,the kosovo trust agency,ORG
5.txt,the airport sector,FAC
5.txt,the air traffic control services,ORG
5.txt,7,CARDINAL
5.txt,1 april 2004,DATE
5.txt,pristina international airport,ORG
5.txt,kfor,GPE
5.txt,civilian jurisdiction,PERSON
5.txt,8,CARDINAL
5.txt,contract ref atcs  pa  coc w,FAC
5.txt,annex agreement ref   acts,PERSON
5.txt,the rescue fire fighting ser,ORG
5.txt,the annex agreement 33 927,LAW
5.txt,allegation 1,PRODUCT
5.txt,93574,CARDINAL
5.txt,30,CARDINAL
5.txt,september 2002,DATE
5.txt,9,CARDINAL
5.txt,the atcs procurem,ORG
5.txt,1 october 2002,DATE
5.txt,vendor,PRODUCT
5.txt,three,CARDINAL
5.txt,30 september 2002,DATE
5.txt,11 october,DATE
5.txt,93574,PRODUCT
5.txt,itf,LOC
5.txt,div,ORG
5.txt,14,CARDINAL
5.txt,documentation,PERSON
5.txt,kfor,ORG
5.txt,unmi,ORG
5.txt,15,CARDINAL
5.txt,6 october 2004,DATE
5.txt,the atcs employee,ORG
5.txt,263093,GPE
5.txt,26072681,NORP
5.txt,17,CARDINAL
5.txt,26503462,CARDINAL
5.txt,4162,CARDINAL
5.txt,18 additional,PERCENT
5.txt,2399408,ORG
5.txt,19,CARDINAL
5.txt,20 october 2004,DATE
5.txt,divisional,ORG
5.txt,payments,ORG
5.txt,allegation 2,ORG
5.txt,annex,PRODUCT
5.txt,article 63,LAW
5.txt,public   procurement,ORG
5.txt,kosovo consolidated budget,ORG
5.txt,21,CARDINAL
5.txt,january 2003,DATE
5.txt,attaching minutes,TIME
5.txt,7   january 2003,DATE
5.txt,iceland,GPE
5.txt,italy,GPE
5.txt,march 2003,DATE
5.txt,33927,ORG
5.txt,7 february 2003,DATE
5.txt,divisional ma,ORG
5.txt,7 february,DATE
5.txt,2003,CARDINAL
5.txt,however,PERSON
5.txt,25,CARDINAL
5.txt,27,CARDINAL
5.txt,relat ed,PERSON
5.txt,27 septembe,PERCENT
5.txt,2004,CARDINAL
5.txt,the annex agreement,WORK_OF_ART
5.txt,26,CARDINAL
5.txt,4 march,DATE
5.txt,20 03,DATE
5.txt,the annex agreement,LAW
5.txt,kosovo consolidated budget   funds,ORG
5.txt,28,DATE
5.txt,the   annex agreement,ORG
5.txt,u nmi finance administrative   instruction,ORG
5.txt,consolidated budget   funds,ORG
5.txt,6,CARDINAL
5.txt,29,CARDINAL
5.txt,consolidated budget   fund,ORG
5.txt,unmi   finance administrative,ORG
5.txt,kosovo   consolidated budget funds,ORG
5.txt,31,CARDINAL
5.txt,32,CARDINAL
5.txt,iv,GPE
5.txt,unmi pillar iv,ORG
5.txt,atcs   official,ORG
51.txt,united nations,ORG
51.txt,kosovo,GPE
51.txt,unmi nations,ORG
51.txt,tas force,ORG
51.txt,pristina airport,FAC
51.txt,i introduction,ORG
51.txt,1,CARDINAL
51.txt,the investigation task force itf,ORG
51.txt,the cargo department,ORG
51.txt,pri,PERSON
51.txt,airport,PERSON
51.txt,airpo,NORP
51.txt,2,CARDINAL
51.txt,itf,ORG
51.txt,the department of   justice pillar i unmi,ORG
51.txt,july 22 nd  2004,DATE
51.txt,background,ORG
51.txt,the company represent,ORG
51.txt,4,CARDINAL
51.txt,3,CARDINAL
51.txt,partner 3,LAW
51.txt,vat,PERSON
51.txt,5,CARDINAL
51.txt,airport   pristina,ORG
51.txt,all cargo department,ORG
51.txt,rules regulations,PERSON
51.txt,instructions,PERSON
51.txt,6,CARDINAL
51.txt,daily,DATE
51.txt,airport pristina,ORG
51.txt,the board of airport pristina,ORG
51.txt,7,CARDINAL
51.txt,official 2s,LAW
51.txt,monie,PERSON
51.txt,8,CARDINAL
51.txt,the cargo handling office,ORG
51.txt,instru,ORG
51.txt,9,CARDINAL
51.txt,airline 1,PRODUCT
51.txt,26 december   2003,DATE
51.txt,four,CARDINAL
51.txt,27,CARDINAL
51.txt,976 k g,QUANTITY
51.txt,beirut,GPE
51.txt,partn,PERSON
51.txt,partner 2,PERSON
51.txt,the air waybill,LAW
51.txt,11,CARDINAL
51.txt,march  april   2004,DATE
51.txt,12,CARDINAL
51.txt,15,CARDINAL
51.txt,march 2004,DATE
51.txt,shipping agent,WORK_OF_ART
51.txt,agent,PERSON
51.txt,company,PERSON
51.txt,vat,ORG
51.txt,customs duties,ORG
51.txt,13,CARDINAL
51.txt,co,ORG
51.txt,the   cargo building,ORG
51.txt,company,ORG
51.txt,3280000,GPE
51.txt,26,CARDINAL
51.txt,december 2003,DATE
51.txt,14,CARDINAL
51.txt,ge,ORG
51.txt,official 1,LAW
51.txt,0,CARDINAL
51.txt,800000 however,ORG
51.txt,partner 1,LAW
51.txt,the money   subsequently,ORG
51.txt,16,CARDINAL
51.txt,gate,PERSON
51.txt,the airport x  ray operator,FAC
51.txt,two,CARDINAL
51.txt,18,CARDINAL
51.txt,the cargo department finance office,ORG
51.txt,2003,DATE
51.txt,2004,CARDINAL
51.txt,finance,ORG
51.txt,the itf the company,ORG
51.txt,3200000,ORG
51.txt,23,CARDINAL
51.txt,20,CARDINAL
51.txt,official 2,LAW
51.txt,the   company,ORG
51.txt,the   customs service,ORG
51.txt,6 july 2004,DATE
51.txt,pristina cu,FAC
51.txt,26 december 2003,DATE
51.txt,15 march 2004,DATE
51.txt,embers the company,ORG
51.txt,customs,ORG
51.txt,the company,ORG
51.txt,1158100,GPE
51.txt,custo,ORG
51.txt,july 12,DATE
51.txt,partner 4,PERSON
51.txt,first,ORDINAL
51.txt,airline 2 pristina office,ORG
51.txt,9 july 2004,DATE
51.txt,4s,PRODUCT
51.txt,issue,NORP
51.txt,partner 4,ORG
51.txt,partner 4,LAW
51.txt,airline 2,ORG
51.txt,monday,DATE
51.txt,the department   of justice,ORG
51.txt,22,DATE
51.txt,depar,ORG
51.txt,justice,ORG
51.txt,july 2004,DATE
51.txt,official 1 and official 2,LAW
51.txt,14 th,DATE
51.txt,16 th   march 2004,DATE
51.txt,official 1 and,LAW
51.txt,airport pr,FAC
51.txt,fraud in service,ORG
51.txt,article 215,LAW
51.txt,ko,PERSON
51.txt,ten years,DATE
51.txt,fraud,GPE
51.txt,article 341,LAW
51.txt,provisional kosovo   criminal code pcc,ORG
51.txt,complicity,PERSON
51.txt,article 22 of criminal code of,LAW
51.txt,sfry,ORG
51.txt,pcc,ORG
51.txt,16 th,DATE
51.txt,800000 euros,PERSON
51.txt,company,GPE
51.txt,328000 0,DATE
51.txt,euros,PERSON
51.txt,the airport for,FAC
51.txt,cargo,NORP
51.txt,241203,CARDINAL
51.txt,1532004,CARDINAL
51.txt,article 219,LAW
51.txt,kcc,ORG
51.txt,one to ten years,DATE
51.txt,misappropriation in office,ORG
51.txt,article 340,LAW
51.txt,the   pcc,ORG
51.txt,article 22 of criminal code of sfry,LAW
51.txt,co    perpetration,ORG
51.txt,faili ng,PERSON
51.txt,abusing official position of authority,WORK_OF_ART
51.txt,article 339 para 1 and 3,LAW
51.txt,one to   eight years,DATE
51.txt,abuse of office,ORG
51.txt,article 210,LAW
51.txt,co  perpetration,ORG
51.txt,article 23,LAW
51.txt,the department of   justice,ORG
51.txt,therefore,PERSON
51.txt,judicial authorities,ORG
51.txt,24,CARDINAL
51.txt,recommendations   recommendation 1  the,ORG
51.txt,unmi pillar,ORG
51.txt,the department of justice iv0419201   recommendation 2,ORG
51.txt,unmi pillar iv,ORG
51.txt,appr,NORP
52.txt,1,CARDINAL
52.txt,kosovo,GPE
52.txt,investigation task force,ORG
52.txt,unmi bank acc,ORG
52.txt,1110019243020132  1,DATE
52.txt,no,GPE
52.txt,022104      i,QUANTITY
52.txt,the investigation task force,ORG
52.txt,unmi bank account,ORG
52.txt,bank,ORG
52.txt,public   enterprise airport pristina,ORG
52.txt,2003,DATE
52.txt,the   chartered,ORG
52.txt,pristina airport,FAC
52.txt,the kosovo trust   agency,ORG
52.txt,ta,ORG
52.txt,unmi pillar,ORG
52.txt,european,NORP
52.txt,the   provisional institutions of self  government,ORG
52.txt,constitutio,PERSON
52.txt,the executive decision,ORG
52.txt,21 october 2003,DATE
52.txt,united nations security co,ORG
52.txt,1244,CARDINAL
52.txt,10 june 1999,DATE
52.txt,united nation,ORG
52.txt,25 july   1999,DATE
52.txt,the authority of the interim administration,ORG
52.txt,22 march 1989,DATE
52.txt,4,CARDINAL
52.txt,the provisional   criminal code,ORG
52.txt,article 339 abusing official position   of,LAW
52.txt,article 340,LAW
52.txt,article 341,LAW
52.txt,2,CARDINAL
52.txt,bac,ORG
52.txt,information,PRODUCT
52.txt,5,CARDINAL
52.txt,the dcdm audit report,ORG
52.txt,account,PERSON
52.txt,1,QUANTITY
52.txt,6,CARDINAL
52.txt,the itf investigators,WORK_OF_ART
52.txt,13,CARDINAL
52.txt,20   july 2001,DATE
52.txt,unmi,ORG
52.txt,the   company,ORG
52.txt,the supply of aviation fuel,ORG
52.txt,prist ina airport ,FAC
52.txt,03 march,DATE
52.txt,2004,DATE
52.txt,contract,ORG
52.txt,compan,GPE
52.txt,7,CARDINAL
52.txt,unmi bank subject,ORG
52.txt,ccount,GPE
52.txt,a   bank,ORG
52.txt,pristina,GPE
52.txt,8,CARDINAL
52.txt,the bank account,ORG
52.txt,11,CARDINAL
52.txt,ober 2001,DATE
52.txt,first,ORDINAL
52.txt,internationa l money transfer   imt,ORG
52.txt,4510523,MONEY
52.txt,17 april,DATE
52.txt,24 january 2005,DATE
52.txt,857842,MONEY
52.txt,04 march 2005,DATE
52.txt,53753690,MONEY
52.txt,9,CARDINAL
52.txt,14 july   2004,DATE
52.txt,3,CARDINAL
52.txt,signatories,ORG
52.txt,noti,PERSON
52.txt,the   supervisor,ORG
52.txt,account,ORG
52.txt,unmi ba nk account,PERSON
52.txt,unmi   bank account,ORG
52.txt,the chartered accountants  interest,ORG
52.txt,investigat,ORG
52.txt,12,CARDINAL
52.txt,this unmi bank   account,ORG
52.txt,the pristina   airport,ORG
52.txt,air bp,ORG
52.txt,the pristina airpo rt general services   department,ORG
52.txt,unmi   account,ORG
52.txt,the pristina airport,FAC
52.txt,the u nmi senior   management,ORG
52.txt,conclusions,ORG
52.txt,itf,ORG
52.txt,the chartered accountants,ORG
52.txt,audit report,PRODUCT
52.txt,the   unmi bank subject account,ORG
52.txt,sub,ORG
52.txt,the air bp,ORG
52.txt,unmi bank account staff,ORG
52.txt,this   account,ORG
52.txt,15,CARDINAL
52.txt,unmi bank   account,ORG
52.txt,kta,ORG
52.txt,the subject unmi bank   account,ORG
60.txt,18,CARDINAL
60.txt,september 1994,DATE
60.txt,23 september 2005,DATE
60.txt,unmil,ORG
60.txt,1,CARDINAL
60.txt,the investigations division of the office of int ernal oversight services   id,ORG
60.txt,the united nations mission,ORG
60.txt,dealin gs,PERSON
60.txt,liberia,GPE
60.txt,unmil,PERSON
60.txt,investigation,NORP
60.txt,se,PERSON
63.txt,18,CARDINAL
63.txt,september 1994,DATE
63.txt,07 february 2006,DATE
63.txt,1,CARDINAL
63.txt,the united nation s mission,ORG
63.txt,liberia,GPE
63.txt,the investigations division,ORG
63.txt,office of internal oversight services   id,ORG
63.txt,the unmil fuel cell,LAW
63.txt,the month of february 2004,DATE
63.txt,time,PERSON
63.txt,officer 1,LAW
63.txt,2,CARDINAL
63.txt,internal audit division 1 of   oios,ORG
63.txt,august 2003 to 31 march 2004,DATE
63.txt,290066 gallons,QUANTITY
63.txt,us455404,GPE
63.txt,unmil,PERSON
63.txt,bac,ORG
63.txt,3,CARDINAL
63.txt,19 september 2003,DATE
63.txt,sec,ORG
63.txt,council,ORG
63.txt,1509,CARDINAL
63.txt,unmil fuel cell,WORK_OF_ART
63.txt,20,CARDINAL
63.txt,national,ORG
63.txt,the   united nations,ORG
63.txt,30 june 2004,DATE
63.txt,8 july,DATE
63.txt,2004,CARDINAL
63.txt,4,CARDINAL
63.txt,january,DATE
63.txt,february 2004,DATE
63.txt,unmil,ORG
63.txt,ap200462605,ORG
63.txt,iad1  oio s,ORG
63.txt,12,CARDINAL
63.txt,staff,CARDINAL
63.txt,organization,ORG
63.txt,st,GPE
63.txt,ed nations,PERSON
63.txt,the   organization,ORG
63.txt,5,CARDINAL
63.txt,officer 1   himself,LAW
63.txt,iad1  oios audit ap200462605 fuel management,ORG
63.txt,6,CARDINAL
63.txt,iad1,GPE
63.txt,2003 to 31 march,DATE
63.txt,2004,DATE
63.txt,290066   gallons,QUANTITY
63.txt,unmils spec ial investigation unit siu,ORG
63.txt,third,ORDINAL
63.txt,one,CARDINAL
63.txt,290066  gallon,QUANTITY
63.txt,3   7,CARDINAL
63.txt,iad,ORG
63.txt,17,CARDINAL
63.txt,iad1  oios,ORG
63.txt,siu investigation siu  mon009004,ORG
63.txt,13 march 2004,DATE
63.txt,monrovia,GPE
63.txt,th e siu,PRODUCT
63.txt,installations,CARDINAL
63.txt,transportin,NORP
63.txt,siu,ORG
63.txt,2003,CARDINAL
63.txt,id  oios investigation,ORG
63.txt,11,CARDINAL
63.txt,offic,PERSON
63.txt,s indeed,ORG
63.txt,the united nations,ORG
63.txt,id  oios case,ORG
63.txt,15,CARDINAL
63.txt,this investigation     recommendation 1,EVENT
63.txt,id,ORG
69.txt,united nations,ORG
69.txt,18,CARDINAL
69.txt,7,CARDINAL
69.txt,september 1994,EVENT
69.txt,march 2005,DATE
69.txt,strictly,ORG
69.txt,i introduction,ORG
69.txt,1,CARDINAL
69.txt,13 february 2005,DATE
69.txt,the investigations division,ORG
69.txt,the office of internal   oversight services id ,ORG
69.txt,unon,ORG
69.txt,united nati ons office,ORG
69.txt,nairobi,GPE
69.txt,the united   nations co  operative,ORG
69.txt,savings,ORG
69.txt,credit society lim,ORG
69.txt,un  sacco,ORG
69.txt,2,CARDINAL
69.txt,su,PERSON
69.txt,unon   management,ORG
69.txt,united nations child rens fund  somalia support   centre,ORG
69.txt,un,ORG
69.txt,unon management,ORG
69.txt,nairobi,PERSON
69.txt,two,CARDINAL
69.txt,investig,GPE
69.txt,unon managers,ORG
69.txt,14,CARDINAL
69.txt,bac,ORG
69.txt,5,CARDINAL
69.txt,1975,DATE
69.txt,ed nations,PERSON
69.txt,kenya,GPE
69.txt,us,GPE
69.txt, 135 million,MONEY
69.txt,about 2500,CARDINAL
69.txt,management committee,ORG
69.txt,annual,DATE
69.txt,three  year,DATE
69.txt,6,CARDINAL
69.txt,the united   nations,ORG
69.txt,2,DATE
69.txt,kshs,GPE
69.txt,7,MONEY
69.txt,six,CARDINAL
69.txt,three,CARDINAL
69.txt,the united nations,GPE
69.txt,application  loan agreement form,ORG
69.txt,3,CARDINAL
69.txt,national   identification card,ORG
69.txt,borrowers,GPE
69.txt,un  s,ORG
69.txt,credit   committee,ORG
69.txt,11,CARDINAL
69.txt,10 february 2005,DATE
69.txt,unicef  somalia,ORG
69.txt,january 2004,DATE
69.txt,about one  third,CARDINAL
69.txt,31,CARDINAL
69.txt,december 2006,DATE
69.txt,1 january 2004,DATE
69.txt,december 2004,DATE
69.txt,13,CARDINAL
69.txt,unicef  soma,ORG
69.txt,20,CARDINAL
69.txt,somalia,NORP
69.txt,11 february 2005,DATE
69.txt,ten,CARDINAL
69.txt,c interviews,PERSON
69.txt,unicef,ORG
69.txt,3 15,CARDINAL
69.txt,id  oios unicef management ag,ORG
69.txt,however unicef management,ORG
69.txt,one,CARDINAL
69.txt,computers,GPE
69.txt,u non,ORG
69.txt,19,CARDINAL
69.txt,about one thousand,CARDINAL
69.txt,4,CARDINAL
69.txt,correspo,NORP
69.txt,the official status files,ORG
69.txt,22,DATE
69.txt,january 2005,DATE
69.txt,id  oios s ,ORG
69.txt,23,CARDINAL
69.txt,organization,GPE
69.txt,24,CARDINAL
69.txt,the united nations   administrative,ORG
69.txt,562,CARDINAL
69.txt,2 july   1993,DATE
69.txt,25,CARDINAL
69.txt,26,CARDINAL
69.txt,possib le,PERSON
69.txt,moreover,PERSON
69.txt,5 27,CARDINAL
69.txt,28,CARDINAL
69.txt,further,ORG
69.txt,unicef  somalia id  oios,ORG
69.txt,furthermore,ORG
69.txt,two year,DATE
69.txt,members,PERSON
69.txt,id rec,ORG
69.txt,un  sacco management,ORG
69.txt,id rec no iv0505002     recommendation,ORG
69.txt,id,ORG
69.txt,rec iv0505003     6,DATE
69.txt,recommendation 4,LAW
69.txt,u n   sacco management,ORG
69.txt,uno n personnel,ORG
73.txt,united nations,ORG
73.txt,18,CARDINAL
73.txt,7,CARDINAL
73.txt,september 1994,EVENT
73.txt,27 april 2005,DATE
73.txt,strictly,ORG
73.txt,new york,GPE
73.txt,1,CARDINAL
73.txt,october 2003,DATE
73.txt,the investigations division of office of internal oversight services   id,ORG
73.txt,may 2003,DATE
73.txt,member,GPE
73.txt,the information technology service,ORG
73.txt,the united nat ions office,ORG
73.txt,nairobi,GPE
73.txt,22250,CARDINAL
73.txt,the united nations politic al office,ORG
73.txt,somalia,GPE
73.txt,ge,PERSON
73.txt,complete,PERSON
73.txt,12,CARDINAL
73.txt,1012,CARDINAL
73.txt,the   financial regulations and rules,ORG
73.txt,regulations,PERSON
73.txt,the   united,ORG
73.txt,fairness,GPE
73.txt,the united nations,GPE
73.txt,3,CARDINAL
73.txt,loca l laws id  oios,ORG
73.txt,undp,ORG
73.txt,bac,ORG
73.txt,4,CARDINAL
73.txt,the department of p olitical affairs,ORG
73.txt,unon,ORG
73.txt,gigiri,GPE
73.txt,kenya,GPE
73.txt,5,CARDINAL
73.txt,15 may 2003,DATE
73.txt,kshs 2 2250,LAW
73.txt,howeve r s,ORG
73.txt,27 august 200 3,DATE
73.txt,7 october 2003,DATE
73.txt,6,CARDINAL
73.txt,link,GPE
73.txt,the unon official s ,ORG
73.txt,link s  h e,ORG
73.txt,11560   s,ORG
73.txt,d,GPE
73.txt,8,CARDINAL
73.txt,unpos,ORG
73.txt,9,CARDINAL
73.txt,ksh 22250,ORG
73.txt,11,CARDINAL
73.txt,13,CARDINAL
73.txt,14,CARDINAL
73.txt,the financial regulations   and rules,LAW
73.txt,the united nations st  sgb20037,ORG
73.txt,member id,ORG
73.txt,unpos id rec no,ORG
73.txt,id rec no,ORG
73.txt,the representative of the,ORG
73.txt,gen,PERSON
8.txt,united nations,ORG
8.txt,united nations interim   administration mission,ORG
8.txt,kosovo,GPE
8.txt,investigation task force         investigation,ORG
8.txt,two,CARDINAL
8.txt,pristina airport,ORG
8.txt,i introduction,PERSON
8.txt,1,CARDINAL
8.txt,28,CARDINAL
8.txt,february 2003,DATE
8.txt,pristina international airport,FAC
8.txt,the chartered   accountants,ORG
8.txt,pristina   international airport,FAC
8.txt,2,CARDINAL
8.txt,investigation,NORP
8.txt,first,ORDINAL
8.txt,one,CARDINAL
8.txt,r,ORG
8.txt,section 1 of unmi regulation,LAW
8.txt,199924,CARDINAL
8.txt,12 december 1999,DATE
8.txt,22 march 1989,DATE
8.txt,un,ORG
8.txt,staff,CARDINAL
8.txt,integrity     unmi finance administrative instruction,ORG
8.txt,19992,CARDINAL
8.txt,public procurement,ORG
8.txt,article 4 1,LAW
8.txt,article 411,LAW
8.txt,suppliers and contractors,WORK_OF_ART
8.txt,article 433 ,LAW
8.txt,tender documents,ORG
8.txt,article 15 1,LAW
8.txt,works,GPE
8.txt,article 154,LAW
8.txt,nam e,PERSON
8.txt,equivalent,PERSON
8.txt,the charter of the united nations,LAW
8.txt,the staff regulations,WORK_OF_ART
8.txt,102,CARDINAL
8.txt,i methodology,PERSON
8.txt,3,CARDINAL
8.txt,the investigation task force,ORG
8.txt,itf,ORG
8.txt,pristina airport,FAC
8.txt,pillar iv,ORG
8.txt,bac,ORG
8.txt,4,CARDINAL
8.txt,2001,DATE
8.txt,2003,DATE
8.txt,the   public enterprise,ORG
8.txt,the   kosovo force,ORG
8.txt,united nations sec,ORG
8.txt,council resolution   1244,ORG
8.txt,10 june 1999,DATE
8.txt,unmi regulation,ORG
8.txt,1999,DATE
8.txt,25 july,DATE
8.txt,ko,PERSON
8.txt,5,CARDINAL
8.txt,the end of june 2002,DATE
8.txt,the pristina   airport,ORG
8.txt,the civil administration,ORG
8.txt,unmi,ORG
8.txt,official 1 and official 2 pillar ii,LAW
8.txt,the department of transport   and,ORG
8.txt,the transport   sector,ORG
8.txt,the unmi directorate of infrastructure a,ORG
8.txt,doti,ORG
8.txt,31 july 2000,DATE
8.txt,30 september 2001,DATE
8.txt,airport engineer,ORG
8.txt,consultant,PRODUCT
8.txt,the   consulting,ORG
8.txt,6,CARDINAL
8.txt,1 july 2002,DATE
8.txt,pillar ii,EVENT
8.txt,the kosovo trust agency,ORG
8.txt,the airport sector,FAC
8.txt,the air traffic control services,ORG
8.txt,7,CARDINAL
8.txt,1 april 2004,DATE
8.txt,pristina international airport,ORG
8.txt,kfor,ORG
8.txt,8,CARDINAL
8.txt,allegation 1   it,PRODUCT
8.txt,irregularl,PERSON
8.txt,the procure ment officer,ORG
8.txt,18 april,DATE
8.txt,2003,CARDINAL
8.txt,pristina air,ORG
8.txt,6 june 2003,DATE
8.txt,11,CARDINAL
8.txt,12,CARDINAL
8.txt,the maintenance official,WORK_OF_ART
8.txt,ted,CARDINAL
8.txt,at least two,CARDINAL
8.txt,13,DATE
8.txt,the pristina airport,ORG
8.txt,14,CARDINAL
8.txt,15,CARDINAL
8.txt,the evaluation   committee,ORG
8.txt,the evaluation committee,ORG
8.txt,vendor 1,PRODUCT
8.txt,the pristina airport,FAC
8.txt,engineer,ORG
8.txt,divisional manager,PERSON
8.txt,the   engineer,ORG
8.txt,article 15 of   financial administration instruction no,LAW
8.txt,21999,CARDINAL
8.txt,articles 151,PERSON
8.txt,154,CARDINAL
8.txt,article 151,LAW
8.txt,article 15,LAW
8.txt,second,ORDINAL
8.txt,30 june 2003,DATE
8.txt,the evaluatio n committee,ORG
8.txt,9,CARDINAL
8.txt,july 2003,DATE
8.txt,evaluati on committee,ORG
8.txt,19,CARDINAL
8.txt,procurement,PRODUCT
8.txt,airport,ORG
8.txt,20,CARDINAL
8.txt,21,CARDINAL
8.txt,vendor 2,PERSON
8.txt,vendor 1,PERSON
8.txt,1966,CARDINAL
8.txt,2002,DATE
8.txt,mu lti  national,PERSON
8.txt,23,CARDINAL
8.txt,24,CARDINAL
8.txt,25,CARDINAL
8.txt,vendor,ORG
8.txt,26,CARDINAL
8.txt,article 151 of      unmi finance administrative instruction 19992,LAW
8.txt,consolidated budget funds,ORG
8.txt,28,DATE
8.txt,the d  srsg pillar iv,ORG
82.txt,united nations,ORG
82.txt,tas force,ORG
82.txt,st,GPE
82.txt,18,CARDINAL
82.txt,september 1994,DATE
82.txt,walter cabrera,PERSON
82.txt,strictly,ORG
82.txt,19 july,DATE
82.txt,2006oios,CARDINAL
82.txt,on walter cabrera,ORG
82.txt,ma,PERSON
82.txt,26 january 2006,DATE
82.txt,headquarters   procurement section,ORG
82.txt,the procurement task force,ORG
82.txt,january 12 2006,DATE
82.txt,the office of internal oversight   services,ORG
82.txt,the task force,ORG
82.txt,the independent inquiry committee,ORG
82.txt,the oil for food programme,ORG
82.txt,un,ORG
82.txt,alexander yakovlev,PERSON
82.txt,unde,ORG
82.txt,the united nations,ORG
82.txt,task forces,PRODUCT
82.txt,more than 200,CARDINAL
82.txt,un missions,ORG
82.txt,the task force,PRODUCT
82.txt,the   task force,ORG
82.txt,eight,CARDINAL
82.txt,january 2006,DATE
82.txt,task,PRODUCT
82.txt,cabrera,PERSON
82.txt,llc,ORG
82.txt,telecommunications   consultants,ORG
82.txt,india,GPE
82.txt,task force,PRODUCT
82.txt,united   nations,ORG
82.txt,rule 12b,LAW
82.txt,include,NORP
82.txt,rule 12i,LAW
82.txt,sta,PERSON
82.txt,government,PERSON
82.txt,the ta sk force,ORG
82.txt,oios,ORG
82.txt,tcil,ORG
82.txt,howeve,GPE
82.txt,nonetheless,GPE
82.txt,dp,GPE
82.txt,cabreras,PERSON
82.txt,thunderb,GPE
82.txt,well the task force,ORG
82.txt,may,GPE
82.txt,2002,CARDINAL
82.txt,kohli,GPE
82.txt,managing partner,LOC
82.txt,organization,ORG
82.txt,july 2002,DATE
82.txt,pd thunderbird,ORG
82.txt,nishan,GPE
82.txt,ultimately,ORG
82.txt,sanjaya   bahel,PERSON
82.txt,field procurement,ORG
82.txt,the   headquarters committee on contracts h cc,ORG
82.txt,2002,DATE
82.txt,bahel,PERSON
82.txt,hcc,ORG
82.txt,4,CARDINAL
82.txt,september 2002,DATE
82.txt,thunderbird,GPE
82.txt,the minutes,TIME
82.txt,time,PERSON
82.txt,bahels,PERSON
82.txt,thunderbird,PRODUCT
82.txt,first,ORDINAL
82.txt,an additional two,CARDINAL
82.txt,an additional four weeks,DATE
82.txt,over eight weeks,DATE
82.txt,thunderbirds,ORG
82.txt,complete,PERSON
82.txt,one,CARDINAL
82.txt,the task forces,PRODUCT
82.txt,5the task force,PRODUCT
82.txt,ba,PERSON
82.txt,new york,GPE
82.txt,annual,DATE
82.txt,jane redfern,PERSON
82.txt,walter cab,PERSON
82.txt,it,NORP
82.txt,nishan kohli,PERSON
82.txt,kohli,PERSON
82.txt,loi,ORG
82.txt,h cc minutes,ORG
82.txt,ma terially,PERSON
82.txt,the task   force,ORG
82.txt,kohlis,PERSON
82.txt,further,PERSON
82.txt,tion,CARDINAL
82.txt,cabrer,PERSON
82.txt,the   organization,ORG
82.txt,12i,DATE
82.txt,approval,ORG
82.txt,organizati,GPE
82.txt,hence,PERSON
82.txt,fu,PERSON
82.txt,months,DATE
82.txt,therefore,PERSON
82.txt,telecommunication consultants of,ORG
82.txt,again,PERSON
82.txt,five,CARDINAL
82.txt,table 11,LAW
82.txt,19 2006,DATE
82.txt,123,CARDINAL
82.txt,12 5,DATE
82.txt,compaq,ORG
82.txt,the task for,PRODUCT
82.txt,el ectronic media,ORG
82.txt,february,GPE
82.txt,communica,GPE
82.txt,technology services   division,ORG
82.txt,r,NORP
82.txt,pd,CARDINAL
82.txt,february 25   2002,DATE
82.txt,april 15 2002,DATE
82.txt,36,CARDINAL
82.txt,nine,CARDINAL
82.txt,the information technology services division,ORG
82.txt,toshiba,PERSON
82.txt,fujitsu,ORG
82.txt,three,CARDINAL
82.txt,cits,ORG
82.txt,april 24 2002,DATE
82.txt,may 15 2002,DATE
82.txt,la cresta   communications,ORG
82.txt,california,GPE
82.txt,iii toshiba,ORG
82.txt,ibm,ORG
82.txt,manchester technologies,ORG
82.txt,fu,NORP
82.txt,model,PERSON
82.txt,may 30 2002,DATE
82.txt,la cresta,PERSON
82.txt,toshiba,ORG
82.txt,nevertheless,PERSON
82.txt,pd,GPE
82.txt,pentium iii,LOC
82.txt,however   la cresta,PERSON
82.txt,la,PERSON
82.txt,email,PERSON
82.txt,9considerable,CARDINAL
82.txt,three week,DATE
82.txt,lacresta,PERSON
82.txt,the hcc                   procurement   department,LAW
82.txt,the   procurement department,ORG
82.txt,lacrestas,GPE
82.txt,itb,ORG
82.txt,10the,CARDINAL
82.txt,lacrestas,ORG
82.txt,ten,CARDINAL
82.txt,two,CARDINAL
82.txt,danoffice,PERSON
82.txt,compaq model,ORG
82.txt,danoffice,GPE
82.txt,la cresta,ORG
82.txt,july 18 2002,DATE
82.txt,us5340000,ORG
82.txt,the basi s,ORG
82.txt,the committee,ORG
82.txt,second,ORDINAL
82.txt,11lowest,CARDINAL
82.txt,ca,PERSON
82.txt,exercise,TIME
82.txt,indeed,GPE
82.txt,1,CARDINAL
82.txt,2,DATE
89.txt,june 23 2015,DATE
89.txt,us national security agency,ORG
