File Name,Entity,Label
44.txt,11 October 2004,DATE
44.txt,the Airport Management,ORG
44.txt,30 August 2004,DATE
44.txt,Airport,EVENT
44.txt,Airport,FAC
44.txt,Representa,GPE
44.txt,"Vendor 2 
Representative",PERSON
44.txt,ITF,ORG
44.txt,the Procure ment Regulation,ORG
44.txt,UNMIK,ORG
44.txt,Recommendation 1:  PEAP Official,LAW
45.txt,1,CARDINAL
45.txt,Kosovo,GPE
45.txt,"Intérimaire des Nations    
       Unies",ORG
45.txt,"UNMIK 
Investigation Task Force  
 
                                       
Case",ORG
45.txt,287/04,CARDINAL
45.txt,"October 26, 2004",DATE
45.txt,Pristina Airport,FAC
45.txt,29,CARDINAL
45.txt,May 2003,DATE
45.txt,Divisional,ORG
45.txt,Kosovo Trust Age,ORG
45.txt,Pillar,ORG
45.txt,"KT A. 
 
Background Information 
 
",ORG
45.txt,7 March 2003,DATE
45.txt,4 April 2003,DATE
45.txt,10 April 2003,DATE
45.txt,Vendor,ORG
45.txt,29 May  2003,DATE
45.txt,KTA,ORG
45.txt,The Capital Expenditure Approval,ORG
45.txt,19 June 200 3,DATE
45.txt,"20 
June 2003",DATE
45.txt,23 June 2004,DATE
45.txt,the Capital Expenditure,ORG
45.txt,KTA,PRODUCT
45.txt,2,CARDINAL
45.txt,the X-Ray Contract,ORG
45.txt,Capital Expenditure,ORG
45.txt,the Letter of Not,ORG
45.txt,"10 April 
2003",DATE
45.txt,29 May 2003,DATE
45.txt,the Capita l Expenditure,ORG
45.txt,20 June 2003,DATE
45.txt,the Letter of Notification,ORG
45.txt,the Capital Expenditure Approval,ORG
45.txt,"the Finance 
Administration Instruction 1999/2",ORG
45.txt,UNMIK,ORG
45.txt,"Assembly of Kosovo – Law on Public 
Financial Management and Accountability 2003/2",ORG
45.txt,Assembly of Kosovo,ORG
45.txt,June 2004,DATE
45.txt,October 2004,DATE
45.txt,UNMIK Regulations,ORG
45.txt,Contr,ORG
45.txt,Letter of Notification,WORK_OF_ART
45.txt,Capital Expenditure Approval,ORG
45.txt,Official 1,PRODUCT
45.txt,23 June 2003,DATE
45.txt,three days,DATE
45.txt,ITF,ORG
45.txt,the Pristina Airport,FAC
45.txt,Recommendation 1:,LAW
45.txt,Recommendation 3:,LAW
45.txt,Cap,PERSON
45.txt,Expenditures,PERSON
47.txt,262/04 1,DATE
47.txt,Kosovo,GPE
47.txt,August 2004,DATE
47.txt,1,CARDINAL
47.txt,July 2004,DATE
47.txt,the Investigation Task Force,ORG
47.txt,Pristina Airport,FAC
47.txt,ITF,ORG
47.txt,"BACKGROUND INFORMATION 
 
2",ORG
47.txt,Europe,LOC
47.txt,Thursday,DATE
47.txt,Kosovar,ORG
47.txt,European,NORP
47.txt,the Immigration Department,ORG
47.txt,25,CARDINAL
47.txt,Securicor,LOC
47.txt,Pristina,GPE
47.txt,3,CARDINAL
47.txt,Airli,FAC
47.txt,UNMIK CIVPOL,ORG
47.txt,CIVPOL,NORP
47.txt,UK,GPE
47.txt,approva l,PERSON
47.txt,"the U.K. 
Immigration Department",ORG
47.txt,4,CARDINAL
47.txt,Airlin,PERSON
47.txt,"the period January to June 
2004",DATE
47.txt,la nding,GPE
47.txt,al Airport,FAC
47.txt,262/04 2 5,DATE
47.txt,Official 1,LAW
47.txt,Offi,ORG
47.txt,2,CARDINAL
47.txt,"the Aircraft ""Load Sheets",ORG
47.txt,May and June 2004,DATE
47.txt,MTOW,ORG
47.txt,6,CARDINAL
47.txt,Handling Services Department,ORG
47.txt,Airline Off,ORG
47.txt,7,CARDINAL
47.txt,22 July 200 4,DATE
47.txt,Airline,ORG
47.txt,Immigration Department,ORG
47.txt,8,CARDINAL
47.txt,Immigration,ORG
47.txt,9,CARDINAL
47.txt,10,CARDINAL
47.txt,"the Airline ""Load Sheets",ORG
47.txt,11,CARDINAL
47.txt,the Airpor t Handling Services Department,ORG
47.txt,p,ORG
47.txt,"Price List for Basic Airport 
Services",WORK_OF_ART
47.txt,1 January 2002,DATE
47.txt,12,CARDINAL
47.txt,"the ""Load Sheets",ORG
47.txt,1074,CARDINAL
47.txt,676.44,MONEY
47.txt,50%,PERCENT
47.txt,Han,NORP
47.txt,Kosovars,DATE
47.txt,the Airport General Services,ORG
47.txt,ITF Report,PERSON
47.txt,262/04 3 13,DATE
47.txt,the Passeng er Handling Services,ORG
47.txt,15,MONEY
47.txt,U.K. Immigration,ORG
47.txt,14,DATE
47.txt,the Pristina Airport,FAC
47.txt,Management Letter,ORG
47.txt,May 2004,DATE
47.txt,2003,DATE
47.txt,53,DATE
47.txt,"the Airport, Ent ity",FAC
47.txt,54,CARDINAL
47.txt,Airport,GPE
47.txt,15,CARDINAL
47.txt,CONCLUSIONS,ORG
47.txt,16,CARDINAL
47.txt,17,CARDINAL
47.txt,Airport Pristina,ORG
47.txt,262/04 4 18,DATE
47.txt,the Prist ina Airport,ORG
47.txt,the Passenger Handling Services Department,ORG
47.txt,19,CARDINAL
47.txt,20,CARDINAL
47.txt,Price List for Basic Airpo rt Services,WORK_OF_ART
47.txt,21,CARDINAL
47.txt,22,CARDINAL
47.txt,The Official of the Airport General Services,WORK_OF_ART
47.txt,23,CARDINAL
47.txt,Airport Pristina Management Group,ORG
47.txt,the Office for Coordination of Oversight of Publicly -Owned Enterprises,ORG
47.txt,IV04/262/03,ORG
49.txt,UNITED NATIONS,ORG
49.txt,Kosovo,GPE
49.txt,"Investigation Task Force 
 
Allegation of Possible Bribery",ORG
49.txt,Pristina Airport,FAC
49.txt,0218/04,CARDINAL
49.txt,1,CARDINAL
49.txt,29 April 2004,DATE
49.txt,Divisional,ORG
49.txt,UNMIK Pil lar IV,ORG
49.txt,"October 
2002",DATE
49.txt,5200,MONEY
49.txt,"4 October 
2002",DATE
49.txt,approximately 8,CARDINAL
49.txt,"Pristina 
",FAC
49.txt,International Airport,FAC
49.txt,2,CARDINAL
49.txt,Article 344 of the Provisional Criminal Code of Kos,LAW
49.txt,3,CARDINAL
49.txt,the Investigation Task Force,ORG
49.txt,4,CARDINAL
49.txt,ITF,ORG
49.txt,5,CARDINAL
49.txt,"BACKGROUND INFORMATION 
 
",ORG
49.txt,6,CARDINAL
49.txt,October 2002,DATE
49.txt,7,CARDINAL
49.txt,11 October 2002,DATE
49.txt,Fush,GPE
49.txt,2 8,DATE
49.txt,Divis,PERSON
49.txt,8 October 2002,DATE
49.txt,Euro,ORG
49.txt,"5,200",MONEY
49.txt,PEAP,ORG
49.txt,9,CARDINAL
49.txt,September 2002,DATE
49.txt,the beginning of Oct ober 2002,DATE
49.txt,PEA,ORG
49.txt,the previous Friday,DATE
49.txt,10,CARDINAL
49.txt,KTA Procure,ORG
49.txt,Specialist,ORG
49.txt,11,CARDINAL
49.txt,The following morning,TIME
49.txt,12,CARDINAL
49.txt,UNMIK,ORG
49.txt,13,CARDINAL
49.txt,Pristin a Airport,FAC
49.txt,PEAP Offi,ORG
49.txt,one day,DATE
49.txt,14,CARDINAL
49.txt,5000,MONEY
49.txt,15,CARDINAL
49.txt,"Airport 
Engineer",ORG
49.txt,2 6 September 2002,DATE
49.txt,ITF Case No,WORK_OF_ART
49.txt,0274/ 04,DATE
49.txt,16,CARDINAL
49.txt,three,CARDINAL
49.txt,two,CARDINAL
49.txt,18,CARDINAL
49.txt,ed,PERSON
49.txt,UNMIK Police Officer,ORG
49.txt,19,CARDINAL
49.txt,raq,GPE
49.txt,between June 2001,DATE
49.txt,November 200 2,DATE
49.txt,the Border Police Investigations Unit,ORG
49.txt,20,CARDINAL
49.txt,the Border Boundary P,ORG
49.txt,21,CARDINAL
49.txt,27 September 2004,DATE
49.txt,UNMIK Police,ORG
49.txt,un,ORG
49.txt,22,CARDINAL
49.txt,Regio,GPE
49.txt,23,CARDINAL
49.txt,the Regional Crime Squad,ORG
49.txt,24,CARDINAL
49.txt,2004,DATE
49.txt,al,PERSON
49.txt,25,CARDINAL
49.txt,26,CARDINAL
49.txt,28,CARDINAL
49.txt,ed bribery case,PERSON
49.txt,29,CARDINAL
49.txt,30,CARDINAL
49.txt,two years ago,DATE
49.txt,31,CARDINAL
5.txt,UNITED NATIONS,ORG
5.txt,Kosovo,GPE
5.txt,Investigation Task Force,ORG
5.txt,Air Traffic Control Services,ORG
5.txt,Pr istina Airport,FAC
5.txt,the Rescue Fire Fighting Service,ORG
5.txt,1,CARDINAL
5.txt,28,CARDINAL
5.txt,February 2003,DATE
5.txt,Pristina International Airport,FAC
5.txt,"the Chartered 
Accountants",ORG
5.txt,"Pristina 
",FAC
5.txt,International Airport,FAC
5.txt,2,CARDINAL
5.txt,four,CARDINAL
5.txt,Extra,NORP
5.txt,"25,935.74",MONEY
5.txt,KTA,PERSON
5.txt,"the Annex 
Agreement",ORG
5.txt,"25,000",MONEY
5.txt,"1,390",MONEY
5.txt,Annex,ORG
5.txt,1999/24,CARDINAL
5.txt,12 December 1999,DATE
5.txt,22 March 1989,DATE
5.txt,UN,ORG
5.txt,1999/2,CARDINAL
5.txt,Kosovo Consolidated Budget Funds,ORG
5.txt,Article 6.3 1,LAW
5.txt,"DM 50,000",ORG
5.txt,Euro,PERSON
5.txt,Direct-Single Source,ORG
5.txt,Single,LOC
5.txt,Article 8.2  –“Procuring,LAW
5.txt,Pub lic Procurement,ORG
5.txt,PPRB,ORG
5.txt,6.3,CARDINAL
5.txt,Article 24,LAW
5.txt,Direct Single Source Procurement,ORG
5.txt,Ancillary Physical Services,ORG
5.txt,24.1,CARDINAL
5.txt,24.2,CARDINAL
5.txt,appr,NORP
5.txt,24.2.1,CARDINAL
5.txt,"the Goods, Works or Services",ORG
5.txt,only one,CARDINAL
5.txt,3,CARDINAL
5.txt,the Investigation Task Force,ORG
5.txt,Pristina Airport,FAC
5.txt,Pillar,ORG
5.txt,"BACKGROUND INFORMATION 
 
4",ORG
5.txt,Yugoslavian,NORP
5.txt,2001,DATE
5.txt,2003,DATE
5.txt,"the 
Public Enterprise Airport Pristina",ORG
5.txt,Kosovo Force,ORG
5.txt,United Nations Sec,ORG
5.txt,Council,ORG
5.txt,1244,CARDINAL
5.txt,10 June 1999,DATE
5.txt,UNMIK Regulation No 1/,ORG
5.txt,1999,DATE
5.txt,25 July 1999,DATE
5.txt,UNMIK,ORG
5.txt,Ko,PERSON
5.txt,5,CARDINAL
5.txt,the end of June 2002,DATE
5.txt,the Civil Administration,ORG
5.txt,Official 1 and Official 2,LAW
5.txt,Pillar II,PRODUCT
5.txt,the Department of Transport,ORG
5.txt,"the Transport 
Sector of the UNMIK Directorate of Infrastructure A",ORG
5.txt,DOTI,ORG
5.txt,31 July 2000,DATE
5.txt,30 September 2001,DATE
5.txt,Airport En,ORG
5.txt,Consultant,PRODUCT
5.txt,"the Consulting Firm 
  3 6",ORG
5.txt,1 July 2002,DATE
5.txt,Pillar II,EVENT
5.txt,the Kosovo Trust Agency,ORG
5.txt,Divisional,ORG
5.txt,the Airport Sector,FAC
5.txt,the Air Traffic Control Services,ORG
5.txt,Official 1,LAW
5.txt,7,CARDINAL
5.txt,1 April 2004,DATE
5.txt,Pristina International Airport,EVENT
5.txt,KFOR,ORG
5.txt,8,CARDINAL
5.txt,9,CARDINAL
5.txt,Contract Ref ATCS/PA/COC W,FAC
5.txt,Annex Agreement Ref,PERSON
5.txt,the Rescue Fire Fighting Ser,ORG
5.txt,"263,093",MONEY
5.txt,the Annex Agreement,LAW
5.txt,33,MONEY
5.txt,927,CARDINAL
5.txt,€25 935.74,MONEY
5.txt,10,CARDINAL
5.txt,30,CARDINAL
5.txt,September 2002,DATE
5.txt,Pristina,GPE
5.txt,the ATCS Procurem,ORG
5.txt,1 October 2002,DATE
5.txt,Vendor,PRODUCT
5.txt,three,CARDINAL
5.txt,30 September 2002,DATE
5.txt,11 October 2002,DATE
5.txt,12,CARDINAL
5.txt,25,MONEY
5.txt,935.74,CARDINAL
5.txt,ITF,ORG
5.txt,Div,ORG
5.txt,14,CARDINAL
5.txt,ATCS,ORG
5.txt,4,CARDINAL
5.txt,15,CARDINAL
5.txt,6 October 2004,DATE
5.txt,16,CARDINAL
5.txt,the ATCS Employee,ORG
5.txt,"€263,093 to €260,726.81",MONEY
5.txt,17,CARDINAL
5.txt,2366.19,MONEY
5.txt,"265,034.62",MONEY
5.txt,41.62,MONEY
5.txt,18,CARDINAL
5.txt,"23,994.08",MONEY
5.txt,"289,028.74",MONEY
5.txt,"25,935.57",MONEY
5.txt,19,CARDINAL
5.txt,20 October 2004,DATE
5.txt,Annex,PRODUCT
5.txt,000,CARDINAL
5.txt,Article 6.3,LAW
5.txt,Annex Agreement,WORK_OF_ART
5.txt,21,CARDINAL
5.txt,January 2003,DATE
5.txt,attaching minutes,TIME
5.txt,7  January 2003,DATE
5.txt,Iceland,GPE
5.txt,Italy,GPE
5.txt,"Lead 
Nation",WORK_OF_ART
5.txt,March 2003,DATE
5.txt,22,DATE
5.txt,"33,927",MONEY
5.txt,7 February 2003,DATE
5.txt,Divisional Ma,ORG
5.txt,"7 February 
2003",DATE
5.txt,23,CARDINAL
5.txt,24,DATE
5.txt,25,CARDINAL
5.txt,27 September 2004,DATE
5.txt,relat ed,PERSON
5.txt,un,ORG
5.txt,27 Septembe,PERCENT
5.txt,2004,DATE
5.txt,the Annex Agreement,WORK_OF_ART
5.txt,26,CARDINAL
5.txt,4 March,DATE
5.txt,20 03,DATE
5.txt,"€2 5,000",MONEY
5.txt,VI,ORG
5.txt,CONCLUSIONS,ORG
5.txt,27,CARDINAL
5.txt,Article 8.2,LAW
5.txt,Kosovo Consolidated Budget  Funds,ORG
5.txt,"U NMIK Finance Administrative 
Instruction 1999/2",ORG
5.txt,Public Procurement,ORG
5.txt,"Consolidated Budget 
Funds",ORG
5.txt,6,CARDINAL
5.txt,UNMIK Fi,ORG
5.txt,"Consolidated Budget 
Fund",ORG
5.txt,Consolidated Budget Funds,ORG
5.txt,31,DATE
5.txt,32,CARDINAL
5.txt,UNMIK Pillar IV,ORG
5.txt,IV04/277/02,ORG
51.txt,UNITED NATIONS,ORG
51.txt,"United Nations Interim 
Administration Mission",ORG
51.txt,Kosovo,GPE
51.txt,Intérimaire des Nations,ORG
51.txt,"INVESTIGATION TASK FORCE 
 
Allegation",ORG
51.txt,Pristina Airport,FAC
51.txt,0192/04,CARDINAL
51.txt,1,CARDINAL
51.txt,The Investigation Task Force,ORG
51.txt,the Cargo Department,ORG
51.txt,"8,000.00",MONEY
51.txt,Official 1,LAW
51.txt,Pri,PERSON
51.txt,2,CARDINAL
51.txt,ITF,ORG
51.txt,"the Department of 
Justice",ORG
51.txt,Pillar,ORG
51.txt,July 22,DATE
51.txt,2004,DATE
51.txt,3,CARDINAL
51.txt,the Company Represent,ORG
51.txt,4,CARDINAL
51.txt,Partner 3,LAW
51.txt,VAT,ORG
51.txt,5,CARDINAL
51.txt,"Airport 
Pristina",FAC
51.txt,POE,ORG
51.txt,Airport Pristina,ORG
51.txt,All Cargo Department,ORG
51.txt,6,CARDINAL
51.txt,daily,DATE
51.txt,"Airport 
Pristina",EVENT
51.txt,the Board of Airport Pristina,ORG
51.txt,Official 2’s,LAW
51.txt,monie,PERSON
51.txt,8,CARDINAL
51.txt,the Cargo Handling Office,ORG
51.txt,Official 1’s,LAW
51.txt,instru,ORG
51.txt,9,CARDINAL
51.txt,Airline 1,PRODUCT
51.txt,26 December  2003,DATE
51.txt,four,CARDINAL
51.txt,27,CARDINAL
51.txt,976 k g.,QUANTITY
51.txt,Beirut,GPE
51.txt,10,CARDINAL
51.txt,Partn,PERSON
51.txt,the Air Waybill,LAW
51.txt,11,CARDINAL
51.txt,Company,ORG
51.txt,"March/April 
2004",DATE
51.txt,12,CARDINAL
51.txt,15,CARDINAL
51.txt,March 2004,DATE
51.txt,"11,581.00",MONEY
51.txt,Customs Duties,ORG
51.txt,13,CARDINAL
51.txt,Co,ORG
51.txt,"32,800.00",MONEY
51.txt,26,CARDINAL
51.txt,December 2003,DATE
51.txt,14,CARDINAL
51.txt,"54,000.00",MONEY
51.txt,"8,000.0",MONEY
51.txt,Airport,GPE
51.txt,16,CARDINAL
51.txt,8.000.00,MONEY
51.txt,Partner 1,LAW
51.txt,Airport Storage,FAC
51.txt,17,CARDINAL
51.txt,The Airport X-Ray Operator,FAC
51.txt,two,CARDINAL
51.txt,18,CARDINAL
51.txt,the Cargo Department Finance Office,ORG
51.txt,"8,000",MONEY
51.txt,2003,DATE
51.txt,19,CARDINAL
51.txt,Finance,ORG
51.txt,"approximately €32,000.00",MONEY
51.txt,23 rd  ,QUANTITY
51.txt,20,CARDINAL
51.txt,Official 2,LAW
51.txt,Customs Service,ORG
51.txt,6 July 2004,DATE
51.txt,Pristina Airport Customs Offices,FAC
51.txt,Pristina Cu,FAC
51.txt,26 December 2003,DATE
51.txt,15 March 2004,DATE
51.txt,Customs,ORG
51.txt,Custo ms Duties,ORG
51.txt,21,DATE
51.txt,July 12 th  2004,DATE
51.txt,Partner 4,PERSON
51.txt,first,ORDINAL
51.txt,"32,000.00",MONEY
51.txt,Airline 2 Pristina Office,ORG
51.txt,9 July 2004,DATE
51.txt,Partner 4’s,PERSON
51.txt,Partner 4,LAW
51.txt,Airline 2,ORG
51.txt,Monday,DATE
51.txt,Department,ORG
51.txt,Justice,ORG
51.txt,22,CARDINAL
51.txt,Depar,ORG
51.txt,26 July 2004,DATE
51.txt,Official 1 and Official 2,LAW
51.txt,ge,ORG
51.txt,14 th  March 2004,DATE
51.txt,16 th  March 2004,DATE
51.txt,Airport Pr,FAC
51.txt,Fraud,GPE
51.txt,Article 215,LAW
51.txt,Ko,PERSON
51.txt,Criminal Code,WORK_OF_ART
51.txt,KCC,ORG
51.txt,"ten years 
 
",DATE
51.txt,Article 341,LAW
51.txt,"Provisional Kosovo 
Criminal Code",FAC
51.txt,PCCK,ORG
51.txt,Complicity,GPE
51.txt,Article 22 of Criminal Code of,LAW
51.txt,SFRY,ORG
51.txt,Article 23,LAW
51.txt,"8,000.00 Euros",PERSON
51.txt,"32,800.0 0",DATE
51.txt,Euros,PERSON
51.txt,Cargo,NORP
51.txt,24.12.03,CARDINAL
51.txt,15.3.2004,CARDINAL
51.txt,Article 219,LAW
51.txt,1 and 3,CARDINAL
51.txt,"one to ten years 
 
",DATE
51.txt,Misappropriation in Office,ORG
51.txt,Article 340,LAW
51.txt,Article 22 of Criminal Code of SFRY  ,LAW
51.txt,Abusing Official Position of Authority,WORK_OF_ART
51.txt,Article 339 para,LAW
51.txt,one,CARDINAL
51.txt,eight years,DATE
51.txt,Abuse of Office,ORG
51.txt,Article 210,LAW
51.txt,Co-Perpetration,ORG
51.txt,V. CONCLUSION,PERSON
51.txt,23,CARDINAL
51.txt,Judicial Authorities,ORG
51.txt,24,CARDINAL
51.txt,Recommendation 1 : The ITF,LAW
51.txt,UNMIK Pillar,ORG
51.txt,the Department of Justice,ORG
51.txt,UNMIK Pillar IV,ORG
51.txt,appr,NORP
52.txt,1,CARDINAL
52.txt,"United Nations Interim 
Administration Mission",ORG
52.txt,Kosovo,GPE
52.txt,Intérimaire des Nations,ORG
52.txt,"Investigation Task Force 
 
Alleged Irregularities",ORG
52.txt,UNMIK Bank Acc,ORG
52.txt,1110019243020132-1,DATE
52.txt,0221/04,CARDINAL
52.txt,"I.  INTRODUCTION 
 
",ORG
52.txt,The Investigation Task Force,ORG
52.txt,UNMIK Bank Account,ORG
52.txt,Bank,ORG
52.txt,2003,DATE
52.txt,2,CARDINAL
52.txt,Pristina Airport,FAC
52.txt,"the Kosovo Trust 
Agency",ORG
52.txt,UNMIK Pillar IV,ORG
52.txt,"the European 
Union",ORG
52.txt,UNMIK,ORG
52.txt,PISG,ORG
52.txt,Constitutio,PERSON
52.txt,Provisional Self-Government,ORG
52.txt,the Executive Decision,ORG
52.txt,21 October 2003,DATE
52.txt,United Nations Security Co,ORG
52.txt,1244,CARDINAL
52.txt,1999,DATE
52.txt,10 June 1999,DATE
52.txt,"United Nation s Interim 
Administration Mission",ORG
52.txt,1999/ 1,CARDINAL
52.txt,"25 July 
1999",DATE
52.txt,the Authority of the Interim Administration,ORG
52.txt,22 March 1989,DATE
52.txt,4,CARDINAL
52.txt,"the Provisional 
Criminal Code of",ORG
52.txt,Article 339 (Abusing Official Position,LAW
52.txt,Article 340 (Misappropriation in Office,LAW
52.txt,Article 341,LAW
52.txt,BACKGROUND INFORMATION,ORG
52.txt,5,CARDINAL
52.txt,The DCDM Audit Report,ORG
52.txt,Comp any Account,WORK_OF_ART
52.txt,6,CARDINAL
52.txt,13,CARDINAL
52.txt,20  July 2001,DATE
52.txt,Relating to the Supply of Aviation Fuel,WORK_OF_ART
52.txt,Prist ina Airport,FAC
52.txt,"03 March 
2004",DATE
52.txt,Contract,PERSON
52.txt,Compan,GPE
52.txt,7,CARDINAL
52.txt,Company,ORG
52.txt,UNMIK Bank Subject,ORG
52.txt,Pristina,GPE
52.txt,8,CARDINAL
52.txt,11,CARDINAL
52.txt,ober 2001,DATE
52.txt,first,ORDINAL
52.txt,Internationa l Money Transfer,ORG
52.txt,"45,105.23",MONEY
52.txt,17 April 2002,DATE
52.txt,24 January 2005,DATE
52.txt,"8,578.42",MONEY
52.txt,04 March 2005,DATE
52.txt,"537,536.90",MONEY
52.txt,9,CARDINAL
52.txt,"14 July 
2004",DATE
52.txt,Supervisor,GPE
52.txt,3,CARDINAL
52.txt,noti,PERSON
52.txt,Account,ORG
52.txt,UNMIK Ba nk Account,ORG
52.txt,10,CARDINAL
52.txt,"UNMIK 
Bank Account",ORG
52.txt,the Chartered Accountants - “,ORG
52.txt,Investigat,ORG
52.txt,"3 -3  
12",CARDINAL
52.txt,UNMIK Bank  Account,ORG
52.txt,Air BP,ORG
52.txt,"the Pristina Airpo rt General Services 
Department",ORG
52.txt,the Pristina Airport,FAC
52.txt,ITF,ORG
52.txt,the Chartered Accountants,ORG
52.txt,Audit Report,PRODUCT
52.txt,UNMIK Bank Subject Account,ORG
52.txt,Sub,ORG
52.txt,the Air BP,ORG
52.txt,14,DATE
52.txt,UNMIK Bank Accounts,ORG
52.txt,15,CARDINAL
52.txt,"RECOMMENDATIONS  
 
Recommendation 01",LAW
52.txt,UNMIK Pillar,ORG
52.txt,"the Subject UNMIK Bank 
Account",ORG
60.txt,ST,GPE
60.txt,18,CARDINAL
60.txt,7,CARDINAL
60.txt,September 1994,DATE
60.txt,"U N I T E D   N A T I O N S 
 
 
 
Office of Internal Oversight Services 
Investigations Division",ORG
60.txt,0093/04,CARDINAL
60.txt,September 2005,DATE
60.txt,STRICTLY,ORG
60.txt,1,CARDINAL
60.txt,The Investigations Division of the Office of Int ernal Oversight Services,ORG
60.txt,the United Nations Mission,ORG
60.txt,Liberia,GPE
60.txt,dealin gs,PERSON
60.txt,UNMIL,PERSON
60.txt,2,CARDINAL
60.txt,Se,PERSON
63.txt,ST,GPE
63.txt,18,CARDINAL
63.txt,7,CARDINAL
63.txt,September 1994,DATE
63.txt,"U N I T E D   N A T I O N S 
 
 
 
Office of Internal Oversight Services 
Investigations Division",ORG
63.txt,0425/04,CARDINAL
63.txt,"07 February 2006  
 
 
 ",DATE
63.txt,STRICTLY,ORG
63.txt,"I. INTRODUCTION 
 
",ORG
63.txt,1,CARDINAL
63.txt,the United Nation s Mission,ORG
63.txt,Liberia,GPE
63.txt,the Investigations Division,ORG
63.txt,the  Office of Internal Oversight Services,ORG
63.txt,Officer 1,LAW
63.txt,the UNMIL Fuel Cell,LAW
63.txt,"500,000",MONEY
63.txt,the month of February 2004,DATE
63.txt,2,CARDINAL
63.txt,Internal Audit Division 1,ORG
63.txt,IAD1/OIOS,ORG
63.txt,August 2003 to 31 March 2004,DATE
63.txt,"290,066 gallons",QUANTITY
63.txt,"455,404",MONEY
63.txt,UNMIL,PERSON
63.txt,II,CARDINAL
63.txt,"BACKGROUND INFORMATION 
 
3",ORG
63.txt,19 September 2003,DATE
63.txt,Sec,ORG
63.txt,Council,ORG
63.txt,1509,DATE
63.txt,UNMIL Fuel Cell,WORK_OF_ART
63.txt,20,CARDINAL
63.txt,four,CARDINAL
63.txt,United Nations,ORG
63.txt,30 June 2004,DATE
63.txt,"8 July 
2004",DATE
63.txt,4,CARDINAL
63.txt,January,DATE
63.txt,February 2004,DATE
63.txt,Fuel M,WORK_OF_ART
63.txt,UNMIL,ORG
63.txt,IAD1/OIO S.,ORG
63.txt,"APPLICABLE LEGAL NORMS 
 
Staff Regulation",ORG
63.txt,Organization,ORG
63.txt,ed Nations,PERSON
63.txt,"the 
Organization",ORG
63.txt,"the Organization”  
 
 
IV",ORG
63.txt,5,CARDINAL
63.txt,6,CARDINAL
63.txt,IAD1,GPE
63.txt,2003 to 31 March 2004,DATE
63.txt,"290,066 
gallons",QUANTITY
63.txt,UNMIL’s Spec ial Investigation Unit,ORG
63.txt,SIU,ORG
63.txt,third,ORDINAL
63.txt,one,CARDINAL
63.txt,"290,066-gallon",QUANTITY
63.txt,3,CARDINAL
63.txt,IAD,ORG
63.txt,17,CARDINAL
63.txt,IAD-1/OIOS,ORG
63.txt,"SIU Investigation SIU/MON/0090/04  
 
",ORG
63.txt,13 March 2004,DATE
63.txt,Monrovia,GPE
63.txt,transportin,NORP
63.txt,2003,DATE
63.txt,9,CARDINAL
63.txt,10,CARDINAL
63.txt,11,CARDINAL
63.txt,Offic,PERSON
63.txt,Officer 1’s,LAW
63.txt,12,CARDINAL
63.txt,the United Nations,ORG
63.txt,OIOS,ORG
63.txt,14,CARDINAL
63.txt,ID/OIOS Case 0430/04,ORG
63.txt,15,CARDINAL
63.txt,VIII,ORG
63.txt,16,CARDINAL
63.txt,DPKO,ORG
69.txt,ST,GPE
69.txt,18,CARDINAL
69.txt,September 1994,DATE
69.txt,March 2005,DATE
69.txt,STRICTLY,ORG
69.txt,1,CARDINAL
69.txt,13 February 2005,DATE
69.txt,the Investigations Division,ORG
69.txt,"the Office of Internal 
Oversight Services",ORG
69.txt,UNON,ORG
69.txt,United Nati ons Office,ORG
69.txt,"the United 
Nations Co-operative",ORG
69.txt,Savings,ORG
69.txt,Credit Society Lim,ORG
69.txt,UN,ORG
69.txt,2,CARDINAL
69.txt,su,PERSON
69.txt,Nairobi,GPE
69.txt,"United Nations Child ren’s Fund/Somalia Support 
Centre",ORG
69.txt,Somalia,GPE
69.txt,UNON Management,ORG
69.txt,Nairobi-,ORG
69.txt,United Nations Agencies,ORG
69.txt,3,CARDINAL
69.txt,two,CARDINAL
69.txt,Investig,GPE
69.txt,UNON Managers,ORG
69.txt,14,CARDINAL
69.txt,1 8,DATE
69.txt,February 2005,DATE
69.txt,ID/OIOS Investigation,ORG
69.txt,"BACKGROUND INFORMATION 
 
A. UN-SACCO 
 
5",ORG
69.txt,1975,DATE
69.txt,ed Nations,PERSON
69.txt,Kenya,GPE
69.txt,US,GPE
69.txt,$ 13.5 million,MONEY
69.txt,"about 2,500",CARDINAL
69.txt,Management Committee,ORG
69.txt,annual,DATE
69.txt,"General 
Meeting",EVENT
69.txt,three-year,DATE
69.txt,"the United 
Nations",ORG
69.txt,Application for Membership,WORK_OF_ART
69.txt,Kshs,PERSON
69.txt,500,CARDINAL
69.txt,about US $,MONEY
69.txt,7,MONEY
69.txt,six months,DATE
69.txt,three,CARDINAL
69.txt,the United Nations,ORG
69.txt,2 7,CARDINAL
69.txt,Loan Application & Loan Agreement Form,ORG
69.txt,Facility Application & Agreement Form,ORG
69.txt,"National 
Identification Card",ORG
69.txt,8,CARDINAL
69.txt,six,CARDINAL
69.txt,10,CARDINAL
69.txt,UN-S,ORG
69.txt,"Credit 
Committee",ORG
69.txt,11,CARDINAL
69.txt,10 February 2005,DATE
69.txt,UNICEF/Somalia,ORG
69.txt,January 2004,DATE
69.txt,about one-third,CARDINAL
69.txt,12,CARDINAL
